source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
2404579570000684544,343.6623683129667,-15.820936714471294,23.145107751295345,3.2723644,0.27975655,-34.15162837900651,-26.358572578082452,10.962601
1876510592179455744,342.50151443616926,24.60139285847616,28.933976055518585,3.2745838,1.1968596,145.24028980212034,-42.39560113284592,
5164120762333028736,55.811663307520355,-9.760083664068041,110.02539078597692,3.2755666,1.1661985,-93.63405683015571,744.3603877012735,
2921973698674974592,103.53311608405266,-24.18419290193152,1.286929178005339,3.2783384,1.712198,-3.7714678185532877,4.065909285783499,
5909069886210174080,266.43317253375255,-64.72412275277095,8.865301790583683,3.2796018,1.3701215,-10.483354906149502,-56.53980998878038,
48026706558487040,67.15467370962931,19.180273317307044,22.36535445562801,3.2804532,1.2369773,107.5257715587816,-36.20007001971977,
2082600852679281408,303.40796229720166,46.74133773743381,2.916701118242992,3.2822554,1.5570946,1.7438238370087338,3.389795048831248,
5136659462996725888,30.001923185332597,-21.07793985367682,10.272551125995138,3.2832906,1.8290713,133.9220851053936,-24.341171051145956,
2983168461421919488,78.23312712426376,-16.205534685823757,19.177506188965044,3.2917867,0.09103608,42.8030544542143,-16.01684601168768,26.204052
3478394889483944320,173.24937918580787,-31.85780756798889,24.96322194613156,3.2924726,1.1759143,-210.1582590921118,-41.203265628072664,
2442861747380543104,0.4902909138850841,-6.0142504274104995,7.875848526808842,3.2927852,2.236109,46.94108941824969,-40.47090496226734,
2452378776434477184,26.009055057160104,-15.933680200693857,273.80974511859966,3.3003998,1.0512211,-1721.7277944720731,854.9631570589582,
5242895960110588160,153.43377667824367,-70.0378747806419,8.297806024095525,3.3005145,0.15506268,-36.54843108650029,7.125163236483472,
5922299347569528832,261.3485553800659,-56.377786406266836,3.9387250754255283,3.3046894,-0.06958938,-3.5828229264463163,-12.640730234232008,-4.530776
2977433305691613440,70.1105804891658,-19.67190790965568,7.5228635453161505,3.308113,2.1698616,24.625046418400885,-93.6081064780351,
1575287046603605888,183.85734834773095,57.03265316489124,40.32790069695137,3.3111024,0.26148772,103.94679584135581,8.141463801370662,-12.387454
2084154943646648320,303.8680187380917,47.71421578458536,3.2558384788946304,3.3171265,1.7915502,0.17967865729837695,-2.319248461213489,
6351709524967494528,335.0085033956125,-80.43993881612172,11.121963173952466,3.318115,2.939926,56.083474042861965,-43.12770319450545,
2478112158887431296,21.00550474116343,-8.184156538900368,29.033881106238844,3.3185785,1.3057001,-76.22564505747756,-201.51931772046294,
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,3.3200667,0.8868861,1078.6091666696218,-551.1334202185512,
3897724469419137664,176.4647373314568,6.528561818446899,9.84462371253032,3.3209586,1.8368912,-21.085884544115533,-182.90312888508535,
6456322112116572160,313.70266376090893,-58.45425431237613,5.6425572191622555,3.3229845,1.3746657,20.213009341779223,-24.64870069102993,
6880093650314169984,304.5138436900398,-12.544841401195866,29.913986848375306,3.3274162,1.1736479,61.21217289160953,2.411807175799618,
2386316510063903616,347.3619049466781,-21.17228097694938,12.671005018912476,3.327974,1.4068284,53.45158621518977,30.201356138120083,
786420645182229504,176.51164393918745,47.779531623706106,16.438163304328924,3.3287191,1.42221,-138.29738773712918,28.66047320702686,
867815979158660352,116.11171060337323,24.39777124966751,22.090679593280267,3.3391395,1.1857357,-28.40301618189953,-50.67451959821298,
3970052886914547712,168.55974451077685,15.42922142120597,20.31598800388607,3.339625,0.17167759,-60.53773439344817,-78.67471337068953,6.887654
4679407039823519232,60.22421880153906,-62.15912698096752,7.0246822459750184,3.346067,2.3227992,2.1491105707616374,35.0705920316406,
725422076533653504,154.17266567485967,23.417280264419933,14.03767909082779,3.3467774,0.633281,21.160987796770264,-8.263036062408592,-12.316331
